TV,Radio,Social Media,Influencer
26.0,0.205639537,3.980317771,Mega
68.0,23.84490026,1.673252591,Nano
48.0,16.38246157,4.722281354,Micro
43.0,27.20006849,8.702652377,Mega
75.0,25.27194402,7.717105296,Nano
90.0,34.618359,4.361735086,Nano
24.0,11.88643795,1.558209074,Micro
59.0,23.06216322,2.518604614,Micro
100.0,43.76069372,6.420970623,Nano
21.0,6.753057335,1.970540402,Macro
74.0,28.1170026,5.894168882,Micro
44.0,12.23972705,3.772519962,Micro
90.0,32.26545634,5.473180079,Micro
27.0,14.02210263,1.088194757,Nano
49.0,15.44552256,0.062410122,Mega
66.0,18.90171732,4.247814704,Micro
44.0,26.10580982,5.549674314,Micro
23.0,6.621635323,0.113631173,Mega
54.0,18.49857849,2.407925531,Nano
18.0,6.498471407,1.634970554,Nano
95.0,39.3614212,6.182300153,Macro
27.0,9.235845656,2.963209488,Nano
24.0,23.86128886,6.666099409,Macro
59.0,16.84366435,1.582101781,Micro
85.0,25.24181707,5.969538042,Nano
88.0,37.96929695,4.739682162,Macro
62.0,26.58627729,4.520665601,Micro
24.0,12.79967154,0.04924696,Micro
50.0,16.96804126,3.494945946,Mega
19.0,1.49019226,1.485684144,Micro
74.0,22.36140177,2.046320049,Nano
48.0,12.5319978,1.825444389,Micro
76.0,28.33102033,5.703993932,Micro
94.0,40.3813996,5.407997745,Macro
64.0,20.50457042,4.530971142,Micro
26.0,17.17752921,2.97097749,Nano
54.0,22.45001505,3.389499568,Nano
66.0,24.66717022,6.205361221,Mega
25.0,10.69837915,1.359456063,Mega
23.0,7.956173782,0.912076126,Nano
85.0,29.50102223,2.518222112,Mega
50.0,13.83946774,1.042655278,Micro
22.0,15.12646596,3.792188111,Nano
25.0,12.01841398,4.143639285,Macro
42.0,14.75288398,5.193192475,Mega
60.0,22.35372075,0.940801841,Mega
27.0,14.12523976,0.417048422,Mega
38.0,12.36743196,2.412970462,Micro
69.0,26.89374417,4.596614853,Macro
68.0,11.14928351,3.602205534,Mega
65.0,26.21705634,5.481302028,Macro
64.0,14.11271658,3.313544954,Nano
32.0,9.445032076,0.904710414,Nano
64.0,26.89935681,7.413317734,Nano
12.0,3.556576557,0.360014914,Micro
50.0,15.36043208,7.610970713,Micro
34.0,10.67476314,3.993121151,Micro
36.0,8.338703112,1.45363758,Mega
43.0,24.20995844,7.407487893,Micro
99.0,37.12787724,3.057987485,Macro
88.0,20.58313089,3.181661603,Macro
13.0,1.939074125,0.715073864,Macro
64.0,13.13494165,2.703723754,Micro
51.0,17.13094247,3.601388974,Macro
91.0,24.92555148,4.999090743,Mega
68.0,16.41037116,3.082835585,Macro
52.0,19.83234262,1.810460465,Macro
50.0,16.68128451,1.258518049,Nano
90.0,29.94190176,8.348998109,Mega
46.0,15.22052675,5.422181754,Nano
77.0,26.93238832,1.123163783,Mega
26.0,1.995924359,0.167337894,Nano
50.0,18.73230444,2.183080952,Mega
99.0,27.32209399,2.769970013,Macro
59.0,11.79531244,5.28554619,Macro
73.0,18.81071051,3.011655016,Macro
82.0,23.57063476,5.577005503,Mega
42.0,8.922966385,2.254832178,Nano
44.0,15.83934271,0.993123152,Micro
14.0,1.304559995,2.523884417,Mega
70.0,21.43851856,5.708104984,Mega
81.0,27.93114808,4.88405347,Micro
64.0,17.61714144,5.116676896,Micro
28.0,11.74288588,1.545790536,Nano
67.0,22.05171417,3.380999278,Mega
61.0,22.40469773,6.194422557,Mega
48.0,12.33661999,1.217325392,Macro
72.0,19.46438929,1.767531142,Nano
54.0,25.98585962,5.632778725,Macro
36.0,11.33544306,0.147556766,Micro
20.0,8.995115117,0.684036129,Macro
32.0,11.52414895,2.566791358,Mega
77.0,21.62079765,3.571579662,Nano
79.0,31.03149745,0.39838658,Macro
50.0,22.72817663,3.794120277,Mega
49.0,15.61022141,3.431273747,Mega
32.0,13.33536154,2.344050692,Nano
57.0,17.26553001,3.183217517,Mega
79.0,23.13587607,1.40636985,Nano
38.0,18.66475844,3.68182399,Mega
73.0,25.82738523,6.636373592,Macro
66.0,30.51105176,2.625733254,Micro
74.0,16.85524707,4.161090186,Mega
25.0,17.80623496,2.724311667,Micro
16.0,1.871599257,1.877711405,Macro
46.0,3.159829936,4.261809686,Nano
44.0,16.60931402,5.15906663,Mega
81.0,25.70916199,5.579523367,Nano
42.0,15.8073374,3.194924641,Mega
21.0,7.771726602,2.075967643,Micro
67.0,16.09668684,1.386043169,Macro
59.0,19.83461673,7.641127922,Nano
72.0,30.02854198,7.25837797,Micro
47.0,19.42239584,3.602285923,Macro
13.0,3.597244019,5.441006056,Micro
30.0,11.03989483,0.224889558,Micro
30.0,14.79008358,4.56781832,Macro
63.0,12.93722066,3.647490817,Macro
94.0,33.27375618,5.605628024,Nano
86.0,25.26070742,6.765663894,Nano
32.0,21.47726978,3.45746956,Macro
64.0,23.08148805,3.056298128,Macro
18.0,7.291955516,2.317959067,Micro
99.0,29.65963013,7.73038091,Micro
93.0,25.28514889,2.805839643,Macro
73.0,31.85438735,5.430961826,Mega
23.0,6.674391648,0.15301899,Nano
79.0,23.67214647,2.209946727,Micro
96.0,37.19547402,8.66657884,Macro
64.0,12.6264151,1.734419715,Micro
64.0,21.4781953,7.187973139,Nano
72.0,8.623786376,2.562239937,Micro
97.0,23.98940195,4.887500214,Mega
51.0,20.08311019,3.352908382,Macro
79.0,23.39125587,5.083688528,Nano
68.0,29.19533041,8.045763533,Nano
51.0,24.16107957,4.792641558,Nano
35.0,7.868479803,0.06731754,Mega
32.0,5.471955572,0.672964457,Micro
72.0,20.74214379,4.946222913,Micro
14.0,7.388485707,0.120490397,Mega
33.0,20.81105562,4.438582726,Mega
95.0,38.05125413,3.180587039,Micro
97.0,42.19441845,5.549949955,Mega
48.0,20.83411647,0.539190245,Micro
54.0,10.86707292,2.932960829,Nano
25.0,9.973957511,0.673025333,Mega
20.0,6.660924603,0.657145317,Nano
93.0,26.97803866,6.000294191,Nano
49.0,15.75874251,1.621958375,Macro
20.0,12.35406098,4.3558596,Macro
91.0,27.36025947,6.603772501,Micro
21.0,17.19214314,1.894452133,Micro
33.0,11.24753148,4.786842033,Micro
38.0,9.437711713,4.377587812,Mega
57.0,20.46156446,5.264913626,Micro
80.0,18.86747737,2.041285539,Nano
24.0,7.16376032,3.215148198,Micro
35.0,14.1368135,1.571675673,Mega
76.0,26.19267329,4.127600897,Macro
50.0,23.18930833,2.019916653,Micro
80.0,23.62942306,4.262442573,Macro
40.0,8.854991222,0.149939278,Mega
28.0,7.515169009,1.384553635,Mega
51.0,24.00692574,4.152022007,Nano
67.0,24.13761593,5.573093351,Mega
88.0,31.64818367,2.021944599,Nano
34.0,10.92058269,1.175521194,Nano
94.0,35.77368976,2.094505692,Nano
65.0,15.6978375,3.011898971,Mega
84.0,34.98456952,11.26042983,Macro
86.0,26.40369544,3.431076806,Macro
55.0,20.04545281,3.068510586,Macro
46.0,14.71086338,0.961338138,Mega
78.0,27.18067734,3.462775387,Mega
32.0,14.80241086,4.810377057,Nano
62.0,29.01072891,3.913406431,Macro
56.0,21.02285901,3.664076004,Nano
38.0,12.95360781,3.856301336,Micro
58.0,19.31265786,7.152376619,Macro
15.0,6.603955904,0.332433523,Mega
92.0,31.4612923,1.744870623,Micro
40.0,13.56691537,3.323877768,Mega
43.0,28.08376176,4.45708679,Mega
53.0,25.16287834,5.689885638,Micro
27.0,0.815585276,3.082830489,Micro
26.0,3.205844812,1.792202945,Macro
69.0,23.29045109,5.671686076,Mega
16.0,2.724758095,1.03482819,Micro
13.0,11.97337764,0.12416714,Mega
26.0,0.494669658,3.307763278,Macro
41.0,14.36171426,2.625772385,Mega
26.0,11.43091748,1.637087299,Nano
70.0,20.26713398,5.456285569,Mega
93.0,31.24781296,7.63806843,Macro
19.0,0.388590647,0.255873313,Micro
53.0,15.78634705,1.018862371,Macro
22.0,6.387047153,1.980000334,Mega
97.0,31.41745386,4.01690321,Nano
69.0,23.88586038,2.516655365,Nano
79.0,17.94459692,2.623383499,Macro
77.0,28.85380575,6.217753837,Micro
50.0,15.08427868,0.47441555,Macro
44.0,10.55719558,7.345437512,Micro
65.0,23.25107396,2.460484219,Micro
75.0,26.57604552,6.141799337,Macro
53.0,19.3744916,0.211224076,Macro
20.0,7.518263983,1.381464824,Nano
46.0,15.63311408,2.681854353,Micro
55.0,16.18407556,3.600790314,Mega
79.0,20.55638571,2.57738922,Macro
36.0,17.57188246,1.500329303,Nano
23.0,10.70057023,0.582369459,Nano
34.0,9.997653399,3.082762553,Micro
35.0,5.785759307,3.368526918,Mega
74.0,22.44968986,0.305109692,Nano
45.0,6.134131482,2.619106545,Macro
47.0,14.59516994,0.573235814,Nano
80.0,24.53154648,5.517524789,Nano
73.0,15.85081095,3.055215876,Mega
34.0,13.051953,2.381356122,Macro
24.0,10.62179399,1.086533803,Macro
19.0,5.263205766,1.251405937,Mega
22.0,11.78493468,0.009092532,Nano
97.0,33.35293523,5.652608391,Macro
44.0,11.07570616,3.220120781,Mega
87.0,38.17605375,6.963602725,Mega
64.0,26.08926355,6.297890399,Nano
90.0,32.32648182,5.609706527,Mega
78.0,18.1590474,4.246496176,Mega
98.0,34.15632865,6.982952679,Micro
41.0,9.556845464,1.356011738,Micro
95.0,28.5315743,5.572196695,Mega
32.0,10.99662027,0.740323295,Micro
87.0,37.93348578,7.081628466,Macro
72.0,27.98561722,6.255029335,Micro
37.0,11.42740433,0.01459412,Macro
21.0,3.108359667,1.361972659,Mega
93.0,27.81154194,4.878628858,Macro
72.0,24.68121877,6.002450357,Nano
74.0,27.15731801,4.948756954,Nano
57.0,21.06609239,1.367707729,Mega
31.0,10.42479883,3.18139857,Mega
87.0,27.02176623,1.799590879,Micro
85.0,29.82247184,7.304243425,Nano
25.0,11.1329506,2.882927209,Nano
36.0,7.870507587,1.157604556,Mega
25.0,0.981140161,1.377660378,Nano
24.0,12.01662106,2.06448085,Nano
76.0,30.18229439,4.016900096,Macro
66.0,20.15441348,3.50221048,Micro
99.0,36.72156196,7.917322224,Nano
72.0,26.13477794,2.501086045,Mega
62.0,15.96713564,1.18040903,Macro
100.0,30.05731411,6.120963746,Micro
68.0,21.07696395,1.240824206,Macro
94.0,47.11629339,9.322957802,Micro
61.0,18.08794359,3.124233649,Micro
16.0,17.75660719,4.547851426,Micro
21.0,1.551312742,0.198567755,Nano
19.0,8.953284733,3.287141653,Nano
30.0,17.31812448,0.263189631,Macro
91.0,23.74340747,6.509060472,Mega
65.0,12.40162472,4.215878847,Macro
61.0,27.02285841,2.95767597,Macro
63.0,22.81607513,4.717042117,Nano
71.0,28.25480021,4.399195778,Macro
93.0,29.0064675,5.653696785,Macro
22.0,11.58937865,1.27196986,Macro
40.0,8.209850573,5.633470777,Macro
56.0,11.62903347,6.679102573,Nano
21.0,16.05653873,3.539863843,Micro
35.0,1.593057415,2.974800702,Mega
13.0,8.077501591,0.013230147,Nano
82.0,23.43478708,5.914866129,Micro
59.0,25.19640177,3.404124993,Macro
61.0,22.23934576,8.19479117,Macro
58.0,9.560125465,1.010489382,Micro
74.0,26.11537916,5.268664251,Nano
51.0,11.85768831,0.976363129,Mega
41.0,12.99793945,3.006704771,Micro
15.0,0.61637615,1.584732553,Micro
74.0,23.42012989,2.281383027,Nano
35.0,9.413349211,0.104001063,Macro
51.0,16.74509293,1.373291629,Micro
55.0,15.3353317,0.111007824,Macro
60.0,22.60144502,6.898288302,Macro
17.0,7.089038619,0.26723685,Micro
37.0,16.69619826,4.790839785,Micro
52.0,21.00550622,2.405095013,Micro
79.0,23.18345295,0.762159967,Nano
34.0,7.768529884,0.826269553,Nano
82.0,35.19842223,5.380117436,Mega
73.0,27.39787136,3.862178306,Mega
96.0,33.86314222,4.851667657,Micro
52.0,20.71245229,1.629664479,Micro
16.0,9.561229256,1.786776024,Micro
54.0,17.44304527,5.549219531,Nano
12.0,8.270664197,1.837365198,Micro
72.0,24.40263571,1.995127175,Macro
81.0,27.01392648,4.050401703,Macro
100.0,27.31829646,3.269504966,Macro
34.0,9.581611964,3.153043917,Nano
68.0,20.64660662,2.092461411,Nano
98.0,27.03638314,3.360608235,Mega
12.0,2.201477322,0.166173465,Micro
28.0,7.191053729,0.032587652,Nano
46.0,12.56388433,5.640950375,Macro
10.0,7.951313088,5.221649163,Mega
14.0,5.197856187,0.413965989,Mega
43.0,15.84401592,2.529435016,Micro
63.0,15.03362328,1.154492729,Nano
84.0,17.79784434,2.45772109,Mega
99.0,34.92092671,6.825080712,Nano
57.0,16.93276889,0.570012164,Mega
31.0,6.274391805,0.189037455,Micro
64.0,19.5644649,5.795215035,Macro
60.0,13.09853245,5.210825936,Micro
88.0,24.87143894,3.514416989,Mega
40.0,19.53033704,2.761218278,Micro
49.0,17.57987378,1.218985086,Macro
73.0,29.74053217,5.056047533,Macro
33.0,16.36099547,2.198071571,Nano
76.0,24.45854148,4.009270923,Nano
57.0,22.68934587,4.243392228,Nano
41.0,10.71151338,1.080983657,Micro
22.0,8.277327114,0.572917278,Nano
64.0,26.17395298,5.061944746,Micro
70.0,6.447448967,0.381426418,Micro
22.0,1.060644401,1.093882341,Macro
40.0,4.588934853,2.298753596,Mega
21.0,6.286843929,0.13183582,Macro
78.0,22.76786206,1.967175424,Macro
34.0,3.974176914,2.878866014,Nano
54.0,18.3171069,2.118813045,Micro
96.0,25.060946,8.261168242,Micro
74.0,17.41828715,0.483527663,Micro
23.0,4.523879459,3.658953779,Nano
21.0,2.438852131,2.350370592,Macro
54.0,19.40177699,3.531377136,Mega
63.0,17.25010011,0.87748155,Macro
78.0,36.40241947,5.322761087,Macro
25.0,7.787564905,1.171257249,Mega
86.0,27.73800583,5.293540405,Macro
27.0,17.84797223,3.732882382,Mega
80.0,23.9546322,3.203461356,Micro
87.0,28.93984477,4.558251395,Micro
83.0,20.72620775,4.608829289,Nano
23.0,14.39672785,3.09997532,Mega
38.0,0.857280644,0.218739353,Nano
67.0,18.30464111,4.895171905,Micro
75.0,31.22615523,4.872158084,Mega
55.0,20.83503638,3.654609898,Mega
95.0,36.90617957,5.525357936,Macro
50.0,16.66951578,4.302800082,Macro
19.0,7.174030772,0.31830096,Mega
14.0,3.047946161,0.998475322,Mega
31.0,6.168740958,1.04364922,Nano
74.0,15.5431867,1.502156333,Mega
82.0,27.87458605,2.319345751,Micro
56.0,18.73208697,5.045613626,Macro
82.0,33.96648288,9.127437448,Mega
79.0,31.05740864,3.806952761,Micro
64.0,13.46172084,1.849160984,Mega
66.0,15.01433754,3.656985086,Macro
13.0,14.2755592,2.329490869,Micro
38.0,10.83336646,0.830750887,Nano
43.0,22.07496465,3.662349016,Mega
80.0,22.22190231,3.18559577,Micro
54.0,27.807614,4.060781965,Nano
98.0,32.97063473,7.890909685,Micro
81.0,29.72285354,1.837938386,Nano
47.0,11.99797611,2.844788545,Nano
38.0,7.882629022,0.921557242,Nano
59.0,13.99472911,5.248399204,Micro
78.0,20.62100212,1.426906349,Macro
46.0,10.35752477,6.720744372,Macro
91.0,31.57090079,5.354754236,Nano
28.0,11.13920205,3.30620113,Micro
92.0,22.48136498,3.371126652,Nano
66.0,16.78678642,3.787461161,Micro
43.0,14.62315899,3.608015493,Nano
21.0,17.72849806,1.316670346,Micro
19.0,12.52181267,1.924052672,Micro
46.0,16.88243352,4.72763659,Mega
30.0,11.87771692,0.521646686,Nano
26.0,2.881749041,1.83033633,Nano
100.0,36.07233519,7.343767899,Micro
89.0,29.91788025,7.203811959,Mega
66.0,24.83128365,7.701144623,Mega
30.0,8.321674582,0.139613948,Micro
22.0,3.598474281,4.325620528,Micro
60.0,12.85900617,2.182885119,Micro
47.0,20.27755079,0.747904517,Macro
15.0,6.290858174,0.67851384,Mega
69.0,31.30100477,4.080001577,Nano
78.0,25.44110996,2.025284492,Mega
60.0,26.00435306,2.260037943,Mega
79.0,27.34613781,4.091102903,Nano
93.0,36.81227531,3.083608295,Mega
77.0,25.69736441,4.354449016,Macro
30.0,9.444382492,1.526273315,Mega
27.0,2.045585162,0.051933011,Nano
45.0,8.374998074,1.439268363,Mega
85.0,22.61804745,4.160026631,Mega
89.0,30.08565306,4.965533461,Nano
84.0,34.75985708,7.786331165,Micro
29.0,8.943415485,2.715735436,Nano
13.0,1.470311516,1.231379728,Micro
82.0,35.05290297,5.145975121,Nano
77.0,27.59973089,5.084562862,Mega
56.0,15.38414712,1.618385333,Mega
26.0,1.739578302,6.435910993,Macro
73.0,23.01551995,2.959907987,Micro
74.0,27.19660184,5.61632048,Mega
39.0,5.906967275,3.5879983,Mega
32.0,17.63131395,5.079566756,Micro
79.0,25.28409682,6.045621605,Nano
28.0,4.501081536,1.91382614,Micro
83.0,33.05370376,9.502273995,Macro
24.0,10.26587715,4.105277331,Nano
39.0,9.722746017,0.903060425,Micro
88.0,32.8470874,6.447430549,Macro
51.0,11.93587139,1.614925811,Macro
85.0,27.89100194,7.145666677,Micro
78.0,37.59808506,5.780036656,Micro
59.0,26.56931113,4.516217387,Macro
87.0,26.26344606,4.66625435,Mega
92.0,34.42143164,8.177003715,Micro
33.0,13.34990619,1.461002855,Nano
18.0,0.767382803,0.514440496,Mega
80.0,26.50857047,0.441110839,Mega
57.0,19.8795092,8.274529348,Micro
60.0,27.28676842,4.912130766,Mega
51.0,17.87552981,5.311291172,Mega
11.0,2.611100506,0.010188713,Micro
54.0,24.93457064,2.991638586,Micro
86.0,34.12647526,6.036185407,Micro
22.0,9.616684504,4.067506017,Nano
81.0,35.74400862,8.48557931,Mega
32.0,8.060818299,3.624347691,Nano
24.0,8.822604644,0.388314589,Mega
15.0,7.033246644,4.29895887,Macro
28.0,5.200063473,2.294252711,Macro
66.0,18.4512205,5.734660378,Macro
63.0,20.23650027,4.367758728,Macro
99.0,41.46858112,7.520477072,Macro
35.0,13.51560013,2.032471444,Micro
12.0,3.188129588,1.048343863,Micro
91.0,30.23149256,4.807255552,Mega
62.0,24.34518879,5.151483172,Nano
95.0,36.20915318,6.000879589,Mega
34.0,2.690565148,3.009390089,Macro
23.0,12.42231673,0.151505969,Macro
73.0,34.27032719,8.062578895,Mega
43.0,16.56616065,3.758375149,Mega
18.0,1.271180652,1.050902776,Mega
35.0,13.462027,1.42884286,Nano
61.0,24.66406819,0.643440065,Micro
46.0,20.35389675,3.989674716,Macro
29.0,11.21368878,0.55883658,Macro
33.0,17.44947546,0.887761603,Macro
78.0,24.58785494,4.628858613,Macro
20.0,11.84257032,3.544378981,Nano
45.0,10.90863806,3.192073711,Mega
10.0,1.294193924,0.12850286,Macro
52.0,13.71733271,1.558106711,Nano
79.0,28.96967508,5.72254515,Nano
71.0,25.19676618,8.050997952,Mega
36.0,21.64067045,4.667504418,Mega
50.0,19.34885503,2.369900004,Macro
89.0,36.00483653,3.979359359,Micro
15.0,5.559327554,1.207829519,Mega
28.0,14.07938991,5.9702183,Nano
25.0,11.14088597,2.011770582,Mega
14.0,18.28500948,4.157356826,Micro
99.0,33.3817234,8.147554697,Micro
75.0,28.55660496,4.744486496,Micro
39.0,9.574084012,2.508975852,Nano
94.0,28.65512418,7.869187058,Nano
28.0,13.44187653,5.166034391,Nano
28.0,15.73250128,7.952641069,Mega
40.0,7.339996233,3.690516896,Mega
13.0,4.450937443,3.332875723,Macro
99.0,30.02345521,4.263135192,Nano
49.0,14.87396622,1.638303876,Macro
13.0,5.654204913,3.614718008,Micro
99.0,31.83537627,7.836499255,Mega
51.0,11.9448119,1.367738794,Macro
62.0,22.15719329,1.174740673,Macro
91.0,38.5561432,10.21480685,Macro
40.0,18.81042973,0.847597289,Macro
32.0,9.634628021,4.311247152,Macro
29.0,12.09106028,2.49021882,Nano
59.0,28.35102374,6.541167803,Macro
87.0,30.99099652,5.461506605,Micro
18.0,7.745910759,1.059993514,Macro
41.0,12.50160407,1.247269966,Macro
56.0,18.77802734,2.522168245,Macro
69.0,26.94994463,2.112651668,Nano
15.0,3.367646768,0.817346265,Micro
17.0,14.6946038,0.474445692,Mega
28.0,15.98710355,0.831085792,Mega
28.0,9.812923503,0.369971776,Mega
36.0,1.546544558,0.259152416,Micro
37.0,7.753853243,0.646902083,Nano
35.0,10.02438885,0.033313202,Nano
22.0,16.95506909,3.637021955,Micro
59.0,21.73227479,1.164412348,Nano
34.0,14.60687996,2.153001784,Mega
58.0,18.36779222,4.583140154,Micro
20.0,8.722931937,3.337461521,Nano
19.0,7.299359067,1.577311553,Micro
25.0,1.908465673,1.922723544,Nano
44.0,16.55078519,5.075482015,Macro
60.0,20.78911569,7.601170729,Mega
52.0,15.21955294,0.74054497,Nano
15.0,17.87852819,6.684451448,Macro
91.0,35.48887371,6.478934029,Micro
84.0,29.65912031,5.892874671,Nano
100.0,28.18902322,7.08946877,Macro
21.0,16.69215422,1.982434619,Macro
38.0,12.76650992,0.102854565,Nano
56.0,23.96574055,6.276644732,Micro
45.0,20.45089437,3.342233746,Nano
83.0,17.02920312,4.591346122,Micro
15.0,4.852190352,5.603537932,Macro
58.0,24.29613986,3.260725855,Macro
13.0,3.220673901,2.446239991,Nano
83.0,26.87088292,3.440192694,Nano
87.0,28.08387256,3.530834327,Mega
94.0,22.11973254,2.528224806,Macro
59.0,24.00006894,2.348452517,Nano
25.0,5.573783213,0.880543705,Nano
17.0,0.0430822,1.299324106,Micro
51.0,14.59833479,1.9868408,Micro
67.0,28.48182095,1.520803886,Mega
12.0,6.299113349,0.91215344,Micro
14.0,4.432798462,0.637216069,Mega
22.0,6.041725794,2.136632357,Mega
15.0,2.251002844,2.071719253,Micro
34.0,13.93985815,1.153340571,Mega
92.0,31.07632397,6.93117373,Macro
72.0,23.69108173,1.627593518,Mega
60.0,24.1929876,8.82769045,Micro
15.0,10.41031566,1.834639961,Micro
71.0,14.15400564,2.185417096,Micro
28.0,10.05191293,3.716741602,Macro
83.0,23.661,3.981732914,Nano
70.0,15.29255881,2.437563019,Micro
28.0,10.76096294,0.627232382,Micro
62.0,16.08778914,5.060162938,Macro
85.0,33.88151018,5.708518932,Mega
86.0,28.21073834,4.373466421,Micro
26.0,8.871762171,1.900113447,Nano
61.0,17.07116687,3.800921079,Nano
43.0,15.50500023,2.07810808,Macro
28.0,14.92757909,4.441420338,Mega
87.0,30.91030003,7.642073563,Micro
39.0,5.04461794,2.012805814,Macro
37.0,14.07541414,0.27774083,Nano
30.0,2.763161925,1.491292036,Nano
82.0,34.24909651,5.675424827,Micro
36.0,14.75867975,0.807413059,Micro
71.0,28.98931813,4.510760387,Nano
57.0,16.68509976,0.667511487,Mega
21.0,9.677597999,2.621158928,Nano
81.0,32.46276288,7.394593343,Micro
89.0,34.72354863,6.137642552,Macro
36.0,12.46065694,1.91697969,Nano
30.0,6.767266093,2.455374837,Nano
72.0,11.26204128,5.915241648,Mega
23.0,12.05614618,3.597400217,Nano
65.0,26.9743057,5.266266037,Nano
72.0,17.91038389,1.864167533,Micro
11.0,1.5308523,2.412231941,Micro
47.0,18.40910552,9.195497391,Nano
81.0,34.258988,2.933485172,Mega
60.0,20.65364197,3.097761704,Micro
95.0,36.36570198,1.944664898,Macro
25.0,10.14884347,4.178689225,Nano
49.0,19.77045829,2.139144069,Macro
89.0,31.77088669,5.88922997,Macro
56.0,16.5687787,3.151386833,Nano
65.0,19.77140766,5.607599419,Micro
39.0,19.77258376,1.932404713,Nano
67.0,18.3929601,1.625678012,Micro
19.0,7.789507227,4.06782199,Macro
89.0,21.76612646,2.193168407,Micro
20.0,2.388284572,0.593664839,Mega
41.0,16.68829782,4.329400124,Macro
91.0,31.17432973,5.100238465,Micro
47.0,19.08549213,2.485246038,Nano
27.0,15.44922108,4.645825936,Mega
70.0,29.76077482,5.814951014,Macro
31.0,7.231927741,5.155800945,Macro
59.0,13.45217597,1.50308216,Macro
77.0,36.05245844,5.137853745,Mega
63.0,23.23704807,5.816140203,Micro
40.0,13.19401085,3.892134438,Micro
38.0,3.046308751,1.743629417,Macro
32.0,25.48626583,4.172270036,Mega
71.0,29.26880589,4.327218673,Micro
100.0,31.6462889,6.52108481,Micro
77.0,29.76975537,2.856585742,Macro
25.0,1.717079137,3.631544285,Micro
52.0,14.56589504,1.9982184,Mega
47.0,15.89286029,2.001411881,Mega
28.0,10.93200857,1.867646115,Nano
45.0,14.19071291,3.321536823,Nano
59.0,9.284500795,0.800781459,Mega
42.0,6.58132946,1.641510704,Macro
12.0,6.636054358,0.838317446,Micro
92.0,30.29945976,5.942147048,Nano
18.0,8.769271983,4.472197966,Mega
14.0,4.269271761,1.705284552,Nano
80.0,30.28224548,7.438100621,Macro
29.0,6.276701916,3.998939566,Mega
74.0,25.11653866,5.846600188,Mega
42.0,5.929142678,0.934337091,Mega
39.0,16.43039265,0.629930468,Micro
62.0,16.44434995,7.48999682,Nano
18.0,12.09442343,0.487387374,Macro
27.0,3.438824491,0.749518789,Mega
47.0,20.82015775,3.598794638,Mega
70.0,25.22857993,1.980812384,Mega
83.0,24.74086407,5.191617123,Macro
39.0,14.58854843,5.478277994,Micro
42.0,12.58996505,1.843294988,Macro
68.0,18.75119331,4.596953264,Micro
83.0,21.26976739,4.22881998,Macro
85.0,31.79693826,2.16250238,Mega
28.0,4.140973909,2.501202365,Macro
37.0,13.63793372,3.061267718,Micro
83.0,30.02002826,6.922303959,Mega
47.0,18.2339617,0.827545346,Mega
83.0,19.35093165,0.759754583,Micro
22.0,20.34673491,5.491167097,Mega
49.0,9.296765758,1.840306536,Macro
29.0,9.614382036,1.02716349,Mega
63.0,16.52948801,3.351418583,Micro
63.0,18.07295181,4.072741693,Mega
41.0,14.35188944,3.039988379,Micro
49.0,13.76198317,2.502653025,Nano
38.0,7.154535323,0.92859048,Nano
87.0,30.68709234,1.275253398,Nano
12.0,12.84827976,2.810375342,Nano
100.0,36.07207366,7.602359551,Macro
87.0,21.65560783,4.342996442,Macro
23.0,12.05716495,1.448221333,Mega
88.0,35.50607789,5.870154103,Macro
89.0,25.7252168,2.967397866,Micro
47.0,11.6137875,1.815052726,Nano
33.0,3.887493556,2.279986256,Mega
46.0,13.66666813,5.592577136,Macro
42.0,15.20469724,2.230216304,Nano
46.0,9.020878057,1.983441738,Micro
69.0,25.03470033,9.204856494,Macro
47.0,22.38166556,2.322283907,Mega
34.0,14.41990991,3.449966023,Micro
97.0,38.15692117,8.104644048,Micro
77.0,30.67023291,2.807285171,Nano
64.0,22.1945826,3.116904294,Macro
33.0,20.90396594,5.870763969,Nano
35.0,12.14629522,1.992383015,Mega
39.0,19.19282825,1.538106706,Macro
32.0,4.067835317,0.958287924,Micro
78.0,19.51895384,1.820807646,Micro
27.0,13.22766271,5.247674761,Nano
43.0,17.66419141,2.728568336,Micro
52.0,15.04080543,2.272803588,Mega
75.0,27.37790545,6.011353686,Macro
26.0,8.893581105,0.236530774,Nano
29.0,15.47539803,4.828720171,Mega
30.0,5.232195406,2.164882999,Macro
70.0,14.41461909,1.874666304,Mega
33.0,10.89567751,2.858010734,Nano
97.0,32.3661171,2.549591051,Nano
56.0,21.41117235,3.944672626,Micro
33.0,14.23628106,1.756967978,Macro
59.0,21.29972944,6.145551611,Mega
83.0,26.50247528,5.901473185,Macro
59.0,24.99656438,7.915971311,Nano
47.0,14.26513655,0.454169997,Mega
70.0,22.02797304,5.556095046,Macro
40.0,17.42884965,3.306706147,Macro
66.0,20.82213126,4.347559873,Mega
100.0,36.76158596,6.258340608,Micro
64.0,14.60464647,1.769477138,Nano
60.0,22.22851939,1.901751815,Micro
76.0,32.31926372,6.494517858,Mega
15.0,2.234293408,1.07771826,Mega
26.0,7.202913475,1.408307077,Micro
56.0,12.41464256,0.67122054,Nano
12.0,4.549974224,0.968120529,Macro
80.0,33.19290751,6.567471154,Micro
23.0,9.665970142,3.653518074,Nano
63.0,10.24669396,0.39228441,Macro
64.0,18.66967958,3.045508873,Mega
